Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"21,400 EUR",Jeep,Compass,1.6 multijet,"43,597 km",2020,Diesel,6,Crossover,Silver,Marcianise,89 kW (121 HP),Manual,https://www.trova-automobile.it/auto/annuncio/jeep-compass-16-multijet-ii-2wd-limited-diesel/1/20514146
"18,490 EUR",Peugeot,5008,1.5 bluehdi,"127,778 km",2019,Diesel,6,Mpv,White,Este,96 kW (131 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/peugeot-5008-bluehdi-130-ss-eat8-business-diesel/1/20326176
"8,900 EUR",Chevrolet,Trax,1.4 LTZ,"137,000 km",2014,Diesel,,Crossover,Black,Ossona,97 kW (132 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/chevrolet-trax-17d-fwd-aut-ltz-diesel/1/20408553
"23,900 EUR",Peugeot,2008,1.2 puretech,"33,589 km",2022,Petrol,,Crossover,Gray,Malnate,97 kW (132 HP),Manual,https://www.trova-automobile.it/auto/annuncio/peugeot-2008-puretech-130-ss-gt-benzina/1/20496180
"15,500 EUR",Jeep,Compass,1.6 multijet,"186,700 km",2018,Diesel,6,Crossover,Gray,Follonica,104 kW (141 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/jeep-compass-20-mjt-4wd-aut-limited-diesel/1/20394555
"24,990 EUR",Volkswagen,Polo,2.0,"48,632 km",2019,Petrol,6,Hatchback,Black,Savona,149 kW (203 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/volkswagen-polo-gti-20-tsi-dsg-gti-tetto-alcantara-beats-18-benzina/1/20537530
"49,500 EUR",Land Rover,Evoque,2.0,"22,000 km",2021,Diesel,,Suv,Black,Roma,152 kW (207 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-20d-i4-204cv-mhev-awd-auto-nolita-edition-elettricadiesel/1/20413170
"59,500 EUR",Porsche,911,3.6 4S,"92,000 km",2003,Petrol,,Coupe,Black,Roma,238 kW (324 HP),Manual,https://www.trova-automobile.it/auto/annuncio/porsche-911-carrera-4s-36-320-cv-coupe-book-service-benzina/1/20513141
"22,500 EUR",Jeep,Compass,1.6 multijet,"121,802 km",2019,Diesel,6,Crossover,Blue,Somma Vesuviana,89 kW (121 HP),Manual,https://www.trova-automobile.it/auto/annuncio/jeep-compass-16-multijet-ii-2wd-limited-t-panoramico-da2190-diesel/1/20513615
"22,900 EUR",Jeep,Compass,1.6 multijet,"118,000 km",2019,Diesel,,Crossover,White,San Severino Marche,104 kW (141 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/jeep-compass-20-mjt-140-cv-4wd-limited-full-tetto-4x4-xeno-diesel/1/20252311
"56,419 EUR",Volvo,Xc90,3.2 AWD,"73,078 km",2022,Diesel,6,Suv,White,Modena,173 kW (235 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/volvo-xc90-b5-d-awd-auto-7-posti-ultimate-dark-elettricadiesel/1/20525696
"45,950 EUR",Audi,Q5,2.0,"82,883 km",2020,Diesel,,Suv,Blue,Modena,120 kW (163 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q5-35tdi-quattro-s-tronic-s-line-plus-r-21-cockpit-diesel/1/20181929
"16,600 EUR",Nissan,Qashqai,1.6,"85,000 km",2018,Diesel,6,Crossover,Black,Benevento,97 kW (132 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/nissan-qashqai-16-dci-2wd-130-cv-black-edition-diesel/1/20440239
"5,000 EUR",Jaguar,S-Type,3.0,"80,000 km",2000,Petrol,2,Sedan,Black,Formia,177 kW (241 HP),Manual,https://www.trova-automobile.it/auto/annuncio/jaguar-s-type-x200-30-v6-24v-cat-benzina/1/20490774
"11,500 EUR",Land Rover,Range Rover Sport,3.0 SDV6,"220,000 km",2011,Diesel,5,Suv,Black,Roma,183 kW (249 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-sport-30-sdv6-hse-diesel/1/20353397
"9,500 EUR",Mercedes Benz,C-Class,220 CDI,"349,500 km",2014,Diesel,5,Wagon,Silver,Abbiategrasso,126 kW (171 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/mercedes-benz-c-220-cdi-sw-avantgarde-diesel/1/20184042
"49,800 EUR",Bmw,4 Series,420i,"22,500 km",2022,Petrol,,Convertible,White,Gualtieri,137 kW (186 HP),Automatic,https://annunci.alvolante.it/auto-aziendale/bmw-serie-4-coupe-420i-cabrio-msport-limited-aziendale-gualtieri-6206834
"6,750 EUR",Saab,9-3,2.0 T,"119,000 km",2005,Petrol,4,Convertible,Blue,Roma,130 kW (177 HP),Manual,https://www.trova-automobile.it/auto/annuncio/saab-9-3-cabriolet-20t-175-cv-finanziabile-uni-pro-benzina/1/20431077
"12,900 EUR",Ford,C-Max,1.5,"110,000 km",2016,Diesel,,Mpv,Gray,Brindisi,70 kW (95 HP),Automatic,https://www.automobile.it/francavilla-fontana-ford-max-1-5-tdci-95-cv-s-s-titanium-navigatore-telecamera-sensori-parcheggio-posteriori/176698118
"75,990 EUR",Porsche,Macan,2.0,"39,000 km",2022,Petrol,6,Suv,Black,Alcamo,197 kW (268 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/porsche-macan-20-benzina/1/20265739
"27,999 EUR",Bmw,Z4,sDrive18i,"38,000 km",2014,Petrol,6,Convertible,Gray,Milazzo,116 kW (158 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-z4-sdrive18i-solo-km38000-benzina/1/20332581
"17,500 EUR",Nissan,X-Trail,1.6,"47,000 km",2017,Diesel,6,Suv,Gray,Follonica,97 kW (132 HP),Manual,https://www.trova-automobile.it/auto/annuncio/nissan-x-trail-16-dci---7-posti--tetto-panorama-diesel/1/20485179
"44,800 EUR",Audi,Q3,1.5 35 TFSI S Tronic,"11,784 km",2023,Petrol,6,Crossover,Black,Brindisi,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q3-spb-35-tfsi-s-tronic-identity-black-s-line-tetto-benzina/1/20272711
"49,900 EUR",Audi,Q3,1.5 35 TFSI S Tronic,"11,000 km",2023,Petrol,,Crossover,Green,Nuoro,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q3-spb-35-tfsi-s-tronic-s-line-edition-garanzia-2028-benzina/1/20537455
"72,000 EUR",Porsche,Cayenne,2.9 s,"79,000 km",2019,Petrol,6,Suv,White,Torino,328 kW (446 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/porsche-cayenne-29-v6-s-benzina/1/20268990
"28,500 EUR",Audi,Tt,1.8 TFSI,"74,000 km",2016,Petrol,,Convertible,Blue,Brescia,134 kW (182 HP),Manual,https://www.trova-automobile.it/auto/annuncio/audi-tt-roadster-18-tfsi-benzina/1/20498366
"25,990 EUR",Audi,Tt,1.8 TFSI,"45,000 km",2016,Petrol,,Coupe,Black,Mirano,134 kW (182 HP),Manual,https://www.trova-automobile.it/auto/annuncio/audi-tt-coupe-18-tfsi-s-line-benzina/1/20457482
"31,700 EUR",Ford,Edge,2.0 EcoBlue,"49,000 km",2020,Diesel,,Suv,White,Cerignola,177 kW (241 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/ford-edge-20-ecoblue-238-cv-awd-startstop-aut-st-line-diesel/1/20540531
"12,300 EUR",Ford,C-Max,1.5,"128,259 km",2018,Diesel,,Mpv,White,Torino,89 kW (121 HP),Manual,https://www.trova-automobile.it/auto/annuncio/ford-c-max-15-tdci-business-ss-120cv-diesel/1/20199801
"18,800 EUR",Renault,Kadjar,1.5 dCi,"54,108 km",2019,Diesel,,Suv,Gray,Prato,86 kW (117 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/renault-kadjar-blue-dci-115cv-edc-business-aziendale-diesel/1/20546969
"19,500 EUR",Abarth,595,1.4,"68,248 km",2019,Petrol,6,Coupe,Gray,Rezzato,118 kW (160 HP),Manual,https://www.trova-automobile.it/auto/annuncio/abarth-595-pista-14-turbo-t-jet-160cv-uniprop-tetto-apribile-full-benzina/1/20530845
"24,900 EUR",Land Rover,Range Rover Sport,5.0,"192,700 km",2015,Diesel,,Suv,White,Crema,185 kW (252 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-sport-30-tdv6-hse-dynamic-diesel/1/20452093
"19,900 EUR",Ford,Mondeo,2.0 EcoBlue,"107,000 km",2021,Diesel,6,Wagon,Gray,Formia,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/ford-mondeo-20-ecoblue-150-cv-automatic-diesel/1/20540892
"18,400 EUR",Audi,A4,2.0 TDI quattro,"157,000 km",2017,Diesel,,Wagon,Blue,San Severino Marche,141 kW (192 HP),Manual,https://www.trova-automobile.it/auto/annuncio/audi-a4-avant-20-tdi-190-quattro-s-line-hud-navi-diesel/1/20285562
"23,900 EUR",Volkswagen,Passat,2.0 TDI SCR,"149,000 km",2020,Diesel,,Wagon,Gray,Rezzato,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/volkswagen-passat-20-tdi-dsg-executive-evo-cockpit-camera-navi-led-diesel/1/20532119
"6,499 EUR",Audi,A6,2.7 TDI V6 Quattro TipTronic,"89,000 km",2006,Diesel,4,Wagon,Black,Roma,134 kW (182 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-a6-27-v6-tdi-quattro-advanced-tiptronic-diesel/1/20469602
"22,779 EUR",Mazda,Cx-30,2.0,"37,862 km",2019,Petrol,6,Crossover,Red,Modena,134 kW (182 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/mazda-cx-30-20l-skyactiv-x-m-hybrid-exclusive-aut-elettricabenzina/1/20530329
"14,690 EUR",Suzuki,S-Cross,1.6 DDiS,"119,999 km",2017,Diesel,6,Crossover,Black,Avellino,89 kW (121 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/suzuki-s-cross-16-ddis-startstop-4wd-all-grip-cool-diesel/1/20307518
"40,300 EUR",Hummer,H2,6.0,"88,850 km",2006,LPG,,Suv,Black,Telgate,240 kW (326 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/hummer-h2-60-v8-suv-platinum-luxury-benzinagpl/1/20317012
"54,900 EUR",Maserati,Levante,3.0,"86,000 km",2020,Petrol,6,Suv,Black,Roma,260 kW (354 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/maserati-levante-v6-awd-gransport-q4-all-in-black-benzina/1/20366236
"17,900 EUR",Citroen,C4 Spacetourer,1.6 BlueHDI,"50,000 km",2019,Diesel,6,Mpv,Red,Arco,97 kW (132 HP),Manual,https://www.autoscout24.it/annunci/citroen-grand-c4-spacetourer-1-5bluehdi-130cv-navi-pdc-unipro-iva-deducibile-diesel-rosso-d7563c93-4d2a-4c9f-a332-9a4409803c8e
"36,900 EUR",Bmw,7 Series,730d,"250,000 km",2018,Diesel,,Sedan,Black,Rezzato,197 kW (268 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-730-d-xdrive-eccelsa-msport-360cam-tetto-gesture-acc-diesel/1/20531851
"28,500 EUR",Land Rover,Range Rover Sport,3.0 TDV6,"192,400 km",2017,Diesel,6,Suv,Gray,Follonica,185 kW (252 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-sport-30-tdv6-hse-dynamic-diesel/1/20306984
"41,500 EUR",Land Rover,Range Rover Sport,3.0 TDV6,"109,000 km",2017,Diesel,,Suv,Blue,San Benedetto Del Tronto,185 kW (252 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-sport-30-tdv6-hse-dynamic-edition-black-diesel/1/20544437
"16,800 EUR",Jeep,Grand Cherokee,3.0 crd,"102,900 km",2011,Diesel,5,Suv,Black,Casalpusterlengo,179 kW (243 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/jeep-grand-cherokee-30-crd-241-cv-limited-diesel/1/20336545
"6,900 EUR",Mitsubishi,Outlander,2.0,"78,200 km",2003,Petrol,,Suv,Black,Leno,101 kW (137 HP),Manual,https://www.trova-automobile.it/auto/annuncio/mitsubishi-outlander-20i-16v-4wd-sport-benzina/1/20534020
"61,900 EUR",Porsche,Macan,2.0,"65,000 km",2021,Petrol,6,Suv,Black,Brescia,182 kW (248 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/porsche-macan-20pdk-blackedition-tetcam-21navi-tel-cruisefull-benzina/1/20425499
"69,000 EUR",Porsche,Macan,2.0,"59,900 km",2021,Petrol,,Suv,Gray,Padova,182 kW (248 HP),Automatic,https://www.cuboauto.it/annunci/auto-usata-porsche-macan-8184590.html
"24,900 EUR",Mercedes Benz,Sl-Class,,"96,000 km",2006,Petrol,4,Convertible,Blue,Imola,182 kW (248 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/mercedes-benz-sl-350-cat-aut---navi---xeno---pelle---clima---17-benzina/1/20519476
"24,900 EUR",Volkswagen,Touareg,5.0 TDI,"97,500 km",2016,Diesel,5,Suv,Blue,Roma,180 kW (245 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/volkswagen-touareg-30-tdi-tiptronic-bluemotion-techn-executive-diesel/1/20353388
"19,800 EUR",Nissan,X-Trail,1.6,"97,035 km",2016,Diesel,,Suv,Black,Prato,97 kW (132 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/nissan-x-trail-16-dci-130cv-4wd-tekna-7-posti-tetto-ap-telec-diesel/1/20546939
"12,000 EUR",Land Rover,Evoque,2.2,"237,734 km",2014,Diesel,,Suv,Gray,Magione,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-22-td4-5p-prestige-finanziabile-autocarro-diesel/1/20489962
"39,500 EUR",Audi,Q3,2.0 35 TDI,"37,000 km",2022,Diesel,,Crossover,Gray,Verona,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q3-35-tdi-s-tronic-s-line-edition-black-pack-diesel/1/20537038
"37,990 EUR",Audi,Q3,1.5 35 TFSI,"29,980 km",2022,Petrol,,Crossover,Gray,Savigliano,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q3-spb-sportback-35tfsi-stronic-s-line-18sline-hybrid-benzina/1/20318709
"37,990 EUR",Audi,Q3,1.5 35 TFSI,"29,970 km",2022,Petrol,,Crossover,White,Savigliano,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q3-spb-sportback-35tfsi-stronic-s-line-18sline-hybrid-benzina/1/20318736
"42,990 EUR",Audi,Q3,2.0 35 TDI,"26,000 km",2022,Diesel,6,Crossover,Black,Alcamo,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q3-35-tdi-s-tronic-s-line-edition-diesel/1/20331673
"32,900 EUR",Bmw,X1,2.0 xdrive,"24,058 km",2021,Diesel,,Suv,Gray,Roma,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-x1-xdrive-steptronic-diesel/1/20307678
"10,900 EUR",Bmw,X1,2.0 xdrive,"179,000 km",2010,Diesel,5,Suv,Black,Rezzato,150 kW (204 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-x1-xdrive23da-futura-navi-tetto-panorama-camera-full-diesel/1/20531862
"29,900 EUR",Audi,Tt,2.0 tfsi,"85,000 km",2015,Petrol,,Coupe,Gray,Parma,171 kW (233 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-tt-coupe-20-tfsi-quattro-s-tronic-s-line-sline-benzina/1/20428207
"16,900 EUR",Land Rover,Evoque,2.2,"166,000 km",2015,Diesel,5,Suv,Beige,Firenze,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-22-td4-5pautomatic-awd-diesel/1/20536096
"21,700 EUR",Peugeot,2008,1.5 bluehdi,"37,730 km",2020,Diesel,6,Crossover,Bronse,Benevento,97 kW (132 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/peugeot-2008-bluehdi-130-ss-eat8-gt-line-diesel/1/20491423
"23,900 EUR",Hyundai,Tucson,1.6 CRDi,"98,700 km",2021,Diesel,,Suv,Gray,Favara,86 kW (117 HP),Manual,https://www.trova-automobile.it/auto/annuncio/hyundai-tucson-16-crdi-xtech-diesel/1/20491273
"16,900 EUR",Abarth,595,1.4,"79,000 km",2018,Petrol,6,Coupe,Blue,Brescia,118 kW (160 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/abarth-595-14-turbo-t-jet-160-cv-pista-fari-xeno-led-benzina/1/20227133
"36,950 EUR",Audi,Q5,2.0 45 TFSI quattro S tronic,"57,559 km",2019,Petrol,6,Suv,Gray,Torino,182 kW (248 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q5-45-tfsi-quattro-s-tronic-business-advanced-benzina/1/20351509
"18,950 EUR",Fiat,500 X,1.3 multijet,"28,000 km",2023,Diesel,6,Crossover,Blue,Cesena,70 kW (95 HP),Manual,https://www.trova-automobile.it/auto/annuncio/fiat-500x-13-mjt-95cv-sport-full-optional-my23-diesel/1/20544463
"19,450 EUR",Fiat,500 X,1.3 multijet,"21,000 km",2023,Diesel,6,Crossover,Black,Cesena,70 kW (95 HP),Manual,https://www.trova-automobile.it/auto/annuncio/fiat-500x-13-mjt-95cv-sport-full-optional-my23-diesel/1/20544466
"19,850 EUR",Fiat,500 X,1.3 multijet,"18,000 km",2023,Diesel,6,Crossover,Gray,Cesena,70 kW (95 HP),Manual,https://www.trova-automobile.it/auto/annuncio/fiat-500x-13-mjt-95cv-sport-full-optional-my23-diesel/1/20544468
"43,900 EUR",Volvo,Xc90,3.2 AWD,"44,900 km",2020,Diesel,6,Suv,Black,Roma,175 kW (238 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/volvo-xc90-b5-d-awd-geartronic-momentum-pro-telecamera-elettricadiesel/1/20368460
"62,900 EUR",Audi,A7,2.0 40 TDI quattro,"27,298 km",2023,Diesel,6,Sedan,Black,Brindisi,152 kW (207 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-a7-spb-40-20-tdi-quattro-ultra-s-tronic-s-line-tetto-elettricadiesel/1/20445521
"19,900 EUR",Mercedes Benz,Slk-Class,200 K,"46,000 km",2010,Petrol,,Convertible,Black,Verona,137 kW (186 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/mercedes-benz-slk-200-kompressor-184cv-grand-edition-benzina/1/20540552
"14,900 EUR",Volkswagen,Touareg,3.0 TDI V6,"187,000 km",2011,Diesel,,Suv,Gray,Pavia,182 kW (248 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/volkswagen-touareg-30-tdi-v6-245-cv-4motion-executive-diesel/1/20513116
"16,990 EUR",Peugeot,3008,1.6 BlueHDI,"134,000 km",2018,Diesel,6,Crossover,Gray,Este,89 kW (121 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/peugeot-3008-bluehdi-120-ss-eat6-business-diesel/1/20395858
"21,490 EUR",Peugeot,3008,2.0 bluehdi,"122,000 km",2018,Diesel,6,Crossover,White,Palermo,111 kW (151 HP),Manual,https://www.trova-automobile.it/auto/annuncio/peugeot-3008-bluehdi-150-ss-gt-line-diesel/1/20365790
"23,700 EUR",Audi,A4,2.0,"80,006 km",2018,Diesel,,Wagon,Gray,Ossona,111 kW (151 HP),,https://www.trova-automobile.it/auto/annuncio/audi-a4-avant-20-tdi-150-cv-s-tronic-s-line-edition-diesel/1/20408514
"39,500 EUR",Land Rover,Range Rover,5.0,"141,121 km",2015,Diesel,5,Suv,Gray,Livorno,185 kW (252 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-30-tdv6-vogue-diesel/1/20280968
"17,400 EUR",Land Rover,Evoque,2.0,"176,500 km",2017,Diesel,6,Suv,Gray,Calcinato,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-20-td4-150-cv-5p-se-dynamic-tetto-navi-garanzi-diesel/1/20536014
"18,900 EUR",Land Rover,Evoque,2.0,"147,000 km",2017,Diesel,6,Suv,Black,Rodigo,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-td4-150-cv-hsexenonnevipelle-totauto4x4-diesel/1/20486370
"19,000 EUR",Land Rover,Evoque,2.0,"143,181 km",2017,Diesel,6,Suv,White,Livorno,111 kW (151 HP),Manual,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-20-td4-150-cv-5p-hse-cerchi19-diesel/1/20529183
"21,900 EUR",Land Rover,Evoque,2.0,"100,000 km",2017,Diesel,,Suv,White,Montichiari,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-20-td4-150-cv-5p-hse-diesel/1/20489918
"46,900 EUR",Porsche,Boxster,2.7,"98,000 km",2014,Petrol,,Convertible,Gray,Parma,197 kW (268 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/porsche-boxster-27-pdk-uniproprietario-benzina/1/20420120
"29,900 EUR",Nissan,Qashqai,1.5,"7,420 km",2023,Petrol,,Crossover,Black,San Zenone Degli Ezzelini,141 kW (192 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/nissan-qashqai-15-e-power-n-connecta-2wd-elettricabenzina/1/20526790
"12,500 EUR",Bmw,5 Series,2.0 520d,"160,000 km",2013,Diesel,5,Wagon,Black,San Prospero,137 kW (186 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-520-d-touring-eletta-diesel/1/20521600
"18,900 EUR",Jeep,Grand Cherokee,3.0 crd,"167,000 km",2016,Diesel,6,Suv,White,Pavia,186 kW (253 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/jeep-grand-cherokee-30-v6-crd-250-cv-multijet-ii-overland-diesel/1/20354895
"28,569 EUR",Bmw,X4,,"85,000 km",2016,Diesel,,Suv,Black,Brescia,192 kW (261 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-x4-xdrive30da-258cv-diesel/1/20546019
"5,900 EUR",Fiat,Sedici,2.0 mjet,"169,890 km",2012,Diesel,5,Crossover,White,Este,100 kW (136 HP),Manual,https://www.trova-automobile.it/auto/annuncio/fiat-sedici-20-mjt-16v-dpf-4x4-emotion-diesel/1/20478698
"24,700 EUR",Jeep,Grand Cherokee,3.0 crd,"154,143 km",2017,Diesel,6,Suv,White,Spresiano,186 kW (253 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/jeep-grand-cherokee-30-v6-crd-250-cv-multijet-ii-limited-diesel/1/20378645
"34,900 EUR",Mercedes Benz,E-Class,420,"104,401 km",2018,Diesel,,Sedan,White,Viterbo,144 kW (196 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/mercedes-benz-e-220-d-4matic-auto-premium-plus-con-tettuccio-diesel/1/20492480
"28,700 EUR",Nissan,Qashqai,1.3,1 km,2024,Petrol,6,Crossover,Gray,Rovigo,104 kW (141 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/nissan-qashqai-mhev-140-cv-n-connecta-elettricabenzina/1/20526807
"13,610 EUR",Bmw,X1,sDrive18d,"200,337 km",2016,Diesel,6,Suv,White,Modena,111 kW (151 HP),Manual,https://www.trova-automobile.it/auto/annuncio/bmw-x1-sdrive18d-business---solo-operatori-del-settore-diesel/1/20530391
"44,900 EUR",Porsche,Boxster,2.7,"124,000 km",2012,Petrol,,Convertible,Black,Parma,197 kW (268 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/porsche-boxster-27-pdk-benzina/1/20427999
"17,800 EUR",Bmw,X1,2.0 xdrive25d,"184,000 km",2016,Diesel,,Suv,Black,San Giorgio,172 kW (234 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-x1-xdrive25d-advantage-redauto-diesel/1/20497058
"24,990 EUR",Bmw,X1,sDrive20d,"108,000 km",2016,Diesel,6,Suv,White,Alcamo,140 kW (190 HP),Manual,https://www.trova-automobile.it/auto/annuncio/bmw-x1-sdrive20d-xline-diesel/1/20521037
"22,700 EUR",Mercedes Benz,Sl-Class,3.5 350 sl,"190,948 km",2007,Petrol,4,Convertible,Black,Castegnato,200 kW (272 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/mercedes-benz-sl-350-cat-evo-sport-benzina/1/20382156
"43,900 EUR",Bmw,3 Series,316d,"7,042 km",2023,Diesel,6,Wagon,Gray,Quinzano D Oglio,90 kW (122 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-318-316-serie-3-touring-48v-msport-pelle-led-elettricadiesel/1/20526184
"30,000 EUR",Mercedes Benz,Sl-Class,500,"146,000 km",2007,Petrol,4,Convertible,Black,L Aquila,228 kW (310 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/mercedes-benz-sl-500-v8-306cv-full-optional---da-amatore---fatturabile-benzina/1/20232019
"5,100 EUR",Mazda,Cx-7,2.2 cd,"197,356 km",2010,Diesel,,Suv,Black,Foggia,129 kW (175 HP),Manual,https://www.trova-automobile.it/auto/annuncio/mazda-cx-7-22l-mzr-cd-tourer-tagliandata-diesel/1/20464164
"20,490 EUR",Audi,A3,1.5 35 TFSI,"41,000 km",2019,Diesel,6,Sedan,Silver,Cinisello Balsamo,111 kW (151 HP),Automatic,https://www.cuboauto.it/annunci/auto-usata-audi-a3-7610314.html
"39,000 EUR",Bmw,3 Series,318d,"8,000 km",2022,Diesel,6,Wagon,Blue,Roma,111 kW (151 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-318-d-48v-touring-m-sport-telecamera-led-paddles-elettricadiesel/1/20389823
"18,500 EUR",Porsche,Cayenne,3.2,"198,000 km",2004,LPG,4,Suv,Gray,Roma,186 kW (253 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/porsche-cayenne-32-v6-tiptronic-gpl-tetto-benzinagpl/1/20525667
"11,490 EUR",Volkswagen,Polo,1.4 TDI,"55,000 km",2016,Diesel,,Hatchback,Gray,San Giovanni Rotondo,55 kW (75 HP),Manual,https://www.trova-automobile.it/auto/annuncio/volkswagen-polo-14-tdi-5p-business-bluemotion-technology-diesel/1/20520379
"43,000 EUR",Porsche,911,3.4,"46,896 km",2000,Petrol,,Coupe,Silver,Rivoli,224 kW (305 HP),Manual,https://www.trova-automobile.it/auto/annuncio/porsche-911-carrera-cat-coupe-benzina/1/20475032
"72,890 EUR",Bmw,X6,xDrive40d,"89,900 km",2022,Diesel,6,Suv,Blue,Chieri,253 kW (344 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-x6-xdrive40d-48v-msport-diesel/1/20473658
"37,900 EUR",Audi,Q5,2.0 TDI quattro,"66,000 km",2018,Diesel,,Suv,Gray,Verona,141 kW (192 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q5-20-tdi-190-cv-quattro-s-tronic-s-line-plus-diesel/1/20520837
"64,900 EUR",Audi,Q5,2.0 40 TDI quattro,1 km,2023,Diesel,,Suv,Black,Orzinuovi,150 kW (204 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q5-spb-40-tdi-quattro-20-s-tronic-s-line-tetto-elettricadiesel/1/20278045
"20,000 EUR",Audi,A4,2.0 TDI Ultra,"69,000 km",2017,Diesel,6,Wagon,Gray,Pavia,141 kW (192 HP),Automatic,https://www.cuboauto.it/annunci/auto-usata-audi-a4-8036613.html
"33,600 EUR",Škoda,Enyaq,electro,"70,000 km",2021,Electric,,Suv,Red,Milano,152 kW (207 HP),Automatic,https://www.trova-automobile.it/auto/annuncio/skoda-enyaq-iv-80--204cv-elettrica-elettrica/1/20359490
