Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"47,567 EUR (354,900 DKK)",Volvo,Xc40,1.5 T5 Recharge,"65,000 km",2021,Hybrid,Crossover,Gray,Tørring,195 kW (265 HP),Automatic,https://www.autouncle.dk/en/d/4425575-used-volvo-xc40-1-5-t5-twin-engine-plugin-hybrid-r-design-262hk-5d-7g-aut
"13,389 EUR (99,900 DKK)",Toyota,Auris,1.8 Hybrid,"137,000 km",2015,Petrol,Hatchback,Brown,Vodskov,86 kW (117 HP),Manual,https://www.bilbasen.dk/brugt/bil/toyota/auris/12-t-t2-comfort-5d/6098096
"50,905 EUR (379,800 DKK)",Kia,Ev6,,"36,000 km",2022,Electric,Crossover,White,Vodskov,242 kW (329 HP),Automatic,https://seek4cars.net/biler-til-salg/kia/ev6/long-range-performance-gt-line-awd/51955ac4-4731-4749-9aa5-c0793e82d4ee
"16,753 EUR (124,999 DKK)",Škoda,Citigo,electro,"36,000 km",2020,Electric,Mini,White,Fredericia,61 kW (83 HP),Automatic,https://www.guloggratis.dk/annonce/06e94990-2a61-4a18-8f49-a31ee076a11f
"11,379 EUR (84,900 DKK)",Citroen,C3,1.2 puretech,"117,194 km",2017,Petrol,Hatchback,Gray,Broby,82 kW (112 HP),Manual,https://www.bilbasen.dk/brugt/bil/citron/c3/12-puretech-110-sport-5d/6100112
"10,695 EUR (79,800 DKK)",Citroen,C3,1.6 VTi,"131,000 km",2018,Diesel,Hatchback,White,Hadsund,55 kW (75 HP),Manual,https://www.bilbasen.dk/brugt/bil/citron/c3/16-bluehdi-75-iconic-5d/6090331
"15,400 EUR (114,900 DKK)",Ford,Kuga,2.0 TDCi,"221,000 km",2015,Diesel,Suv,White,Vodskov,111 kW (151 HP),Manual,https://www.autouncle.dk/en/d/4636132-used-ford-kuga-2-0-tdci-titanium-attack-150hk-5d-6g
"36,175 EUR (269,900 DKK)",Nissan,Qashqai,1.3 DIG-T,"80,000 km",2019,Petrol,Crossover,Gray,Varde,119 kW (162 HP),Automatic,https://www.guloggratis.dk/annonce/2d36e23f-337e-40c4-94a6-283f57a06202
"15,413 EUR (115,000 DKK)",Hyundai,Ix20,,"30,000 km",2012,Petrol,Hatchback,Black,Gadstrup,93 kW (126 HP),Automatic,https://www.bilbasen.dk/brugt/bil/hyundai/ix20/16-cvvt-comfort-aut-5d/5828822
"17,410 EUR (129,900 DKK)",Citroen,C4 Cactus,1.2,"103,000 km",2018,Petrol,Hatchback,White,Brovst,82 kW (112 HP),Manual,https://www.bilpriser.dk/car.do?carid=2550226
"16,740 EUR (124,900 DKK)",Suzuki,S-Cross,1.6,"143,000 km",2018,Petrol,Crossover,Silver,Vodskov,83 kW (113 HP),Manual,https://www.guloggratis.dk/annonce/8f44cf10-77bb-49de-ae7f-4f2ddb9d3143
"7,894 EUR (58,900 DKK)",Peugeot,5008,2.0 HDi,"229,000 km",2012,Diesel,Mpv,Beige,Bogense,111 kW (151 HP),Manual,https://www.bilbasen.dk/brugt/bil/peugeot/5008/20-hdi-150-premium-7prs-5d/6109925
"26,779 EUR (199,800 DKK)",Kia,Xceed,1.6,"60,000 km",2020,Hybrid,Crossover,Black,Vodskov,105 kW (143 HP),Automatic,https://seek4cars.net/biler-til-salg/kia/xceed/phev-upgrade-dct/76501a97-9f61-4123-bee9-f2a7853023d3
"22,771 EUR (169,900 DKK)",Dacia,Sandero,1.0 tce,"18,565 km",2022,Petrol,Hatchback,Red,Broby,67 kW (91 HP),Automatic,https://www.autouncle.dk/en/d/4052239-used-dacia-sandero-1-0-tce-comfort-cvt-90hk-5d-aut-1-0-tce-comfort-cvt-90hk-5d-aut
"12,049 EUR (89,900 DKK)",Hyundai,Ix20,,"90,000 km",2015,Petrol,Hatchback,Black,Gadstrup,67 kW (91 HP),Manual,https://www.bilbasen.dk/brugt/bil/hyundai/ix20/14-cvvt-xtr-5d/5975302
"13,255 EUR (98,900 DKK)",Ford,Grand C-Max,1.0,"118,000 km",2013,Petrol,Mpv,White,Vodskov,135 kW (184 HP),Manual,https://www.guloggratis.dk/annonce/e1176775-07f7-4f75-a4f0-cf3ce3598b97
"28,133 EUR (209,900 DKK)",Bmw,X1,sDrive20d,"121,000 km",2016,Diesel,Suv,Red,Vodskov,167 kW (227 HP),Automatic,https://www.guloggratis.dk/annonce/9d41b58d-fd95-4d25-b1f7-0acfb45b7cb1
"11,097 EUR (82,800 DKK)",Mercedes Benz,Cls-Class,320 CDI,"324,000 km",2006,Diesel,Sedan,,Bramming,167 kW (227 HP),Automatic,https://www.bilbasen.dk/brugt/bil/mercedes/cls320/30-cdi-coup-aut-4d/6078643
"13,362 EUR (99,700 DKK)",Hyundai,I20,1.0,"77,000 km",2016,Petrol,Hatchback,White,Hedehusene,74 kW (101 HP),Manual,https://www.bilbasen.dk/brugt/bil/hyundai/i20/10-t-gdi-go-5d/6109023
"25,452 EUR (189,900 DKK)",Ford,Kuga,1.5 EcoBoost,"100,000 km",2018,Diesel,Suv,White,Varde,89 kW (121 HP),Automatic,https://www.guloggratis.dk/annonce/842a1f4a-fdea-44d4-9a1a-edf570e90866
"10,709 EUR (79,900 DKK)",Toyota,Aygo,1.0,"82,500 km",2016,Petrol,Mini,White,Ringsted,51 kW (69 HP),Manual,https://seek4cars.net/biler-til-salg/toyota/aygo/1-0-vvt-i-x-sky-69hk-5d/65ebe67c-4078-4dbf-bd62-30b6e3a257e4
"25,465 EUR (189,999 DKK)",Volkswagen,Touran,1.6 TDI,"177,000 km",2017,Diesel,Mpv,Black,Fredericia,85 kW (116 HP),Automatic,https://www.guloggratis.dk/annonce/bc73edb1-7637-409c-98e8-5ec34e71fe81
"28,133 EUR (209,900 DKK)",Opel,Vivaro,2.0,"32,000 km",2021,Diesel,Van,White,Aalborg,90 kW (122 HP),Automatic,https://seek4cars.net/biler-til-salg/opel/vivaro/l3v2-2-0-d-innovation-at8-122hk-van-8g-aut/7a82e504-0661-4f89-bda1-6d51c87a03cf
"23,978 EUR (178,900 DKK)",Renault,Grand Scenic,1.5 dCi,"105,000 km",2018,Diesel,Mpv,Blue,Frederiksberg,82 kW (112 HP),Manual,https://seek4cars.net/biler-til-salg/renault/grand-scnic/1-5-energy-dci-zen-110hk-6g/3cb0d798-0d78-41c7-bcb4-8a25fe371e91
"37,515 EUR (279,900 DKK)",Volkswagen,Tiguan,2.0 TSI,"112,000 km",2017,Diesel,Crossover,White,Vodskov,111 kW (151 HP),Automatic,https://www.guloggratis.dk/annonce/9384423b-8a1e-43fb-9af9-67a772feaee1
"14,730 EUR (109,900 DKK)",Volkswagen,Up!,1.0,"132,000 km",2020,Petrol,Mini,White,Tørring,44 kW (60 HP),Manual,https://www.bilbasen.dk/brugt/bil/vw/up/10-mpi-60-move-up-5d/6115949
"36,188 EUR (269,999 DKK)",Citroen,C5 Aircross,1.6 puretech,"65,000 km",2022,Petrol,Suv,White,Fredericia,167 kW (227 HP),Automatic,https://www.guloggratis.dk/annonce/15fe2fd6-9956-414e-b0a0-f4e263d1561f
"24,112 EUR (179,900 DKK)",Peugeot,Expert,2.0,"61,000 km",2020,Diesel,Van,Gray,Aalborg,90 kW (122 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/expert/l3-2-0-bluehdi-premium-eat8-122hk-van-8g-aut/82ed1b78-f91b-4272-9a87-22aff463a4f8
"14,059 EUR (104,900 DKK)",Citroen,C3,1.6 VTR,"99,129 km",2019,Diesel,Hatchback,White,Roskilde,74 kW (101 HP),Manual,https://www.bilbasen.dk/brugt/bil/citron/c3/15-bluehdi-100-vtr-sport-5d/6070996
"22,771 EUR (169,900 DKK)",Citroen,C4 Picasso,1.2 puretech,"132,000 km",2018,Diesel,Mpv,Black,Randers,89 kW (121 HP),Manual,https://www.guloggratis.dk/annonce/5822349d-726a-4800-8782-3f3e5de6e8e8
"8,028 EUR (59,900 DKK)",Kia,Venga,1.4,"285,000 km",2014,Diesel,Mini,Silver,Vodskov,85 kW (116 HP),Manual,https://www.guloggratis.dk/annonce/b5c36842-dc80-4cf3-a9f0-730f8de7afac
"17,410 EUR (129,900 DKK)",Volkswagen,Polo,1.0 tsi,"145,000 km",2018,Diesel,Hatchback,Black,Vodskov,70 kW (95 HP),Manual,https://www.guloggratis.dk/annonce/642601e5-b6db-465e-a796-245900a16f96
"12,464 EUR (93,000 DKK)",Citroen,C3,1.6,"87,000 km",2018,Diesel,Hatchback,Black,Tjæreborg,55 kW (75 HP),Manual,https://www.bilbasen.dk/brugt/bil/citron/c3/16-bluehdi-75-iconic-5d/6094120
"33,507 EUR (250,000 DKK)",Volkswagen,Polo,2.0,"103,000 km",2018,Petrol,Hatchback,White,Gadstrup,149 kW (203 HP),Automatic,https://www.guloggratis.dk/annonce/3731fe64-ded7-419d-8f99-4cf8cd2c2e23
"24,109 EUR (179,880 DKK)",Hyundai,Kona,1.0 T-GDi,"45,000 km",2019,Petrol,Crossover,Silver,Frederikssund,89 kW (121 HP),Manual,https://seek4cars.net/biler-til-salg/hyundai/kona/1-0-t-gdi-trend-120hk-5d-6g/0e02d01a-0e6e-40df-8084-dcfc33cb8e77
"23,442 EUR (174,900 DKK)",Citroen,C5 Aircross,1.5 HDI,"141,000 km",2019,Diesel,Suv,Black,Vodskov,96 kW (131 HP),Automatic,https://www.guloggratis.dk/annonce/0b0b2ef9-60b1-4b73-b26e-f7523fdb8563
"18,630 EUR (139,000 DKK)",Volkswagen,Cc,1.4 TSI,"139,000 km",2014,Petrol,Sedan,Black,Grindsted,119 kW (162 HP),Automatic,https://www.bilbasen.dk/brugt/bil/vw/cc/14-tsi-160-dsg-4d/6101650
"47,567 EUR (354,900 DKK)",Bmw,X1,18d,"173,000 km",2020,Diesel,Suv,White,Vodskov,197 kW (268 HP),Automatic,https://www.guloggratis.dk/annonce/751d604b-6000-44f1-a484-dc2d8d15f5fc
"22,115 EUR (164,999 DKK)",Mercedes Benz,C-Class,220 BlueTEC,"236,000 km",2015,Diesel,Hatchback,,Taastrup,126 kW (171 HP),Automatic,https://www.bilbasen.dk/brugt/bil/mercedes/c220/22-bluetec-avantgarde-stc-aut-5d/6003428
"21,431 EUR (159,900 DKK)",Peugeot,Partner,1.5 bluehdi,"39,000 km",2020,Diesel,Pickup,Gray,Aalborg,96 kW (131 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/partner/l1-v1-1-5-bluehdi-plus-pro-eat8-130hk-van-8g-aut/e0044a63-cba1-4728-88f2-7297e714c6a7
"22,758 EUR (169,800 DKK)",Mercedes Benz,C-Class,220 D,"199,900 km",2015,Diesel,Hatchback,,Hadsund,126 kW (171 HP),Automatic,https://www.bilbasen.dk/brugt/bil/mercedes/c220-d/22-amg-line-aut-4d/6022556
"22,383 EUR (167,000 DKK)",Peugeot,Boxer,2.0,"220,000 km",2017,Diesel,Van,White,Rødovre,82 kW (112 HP),Manual,https://www.bilbasen.dk/brugt/bil/peugeot/boxer-330/20-bluehdi-110-kombi/6108981
"4,490 EUR (33,500 DKK)",Peugeot,407,1.8,"128,000 km",2005,Petrol,Sedan,Black,Lystrup,86 kW (117 HP),Manual,https://www.bilbasen.dk/brugt/bil/peugeot/407/18-sr-4d/6064234
"35,516 EUR (264,990 DKK)",Citroen,E-Berlingo,,"2,000 km",2022,Electric,Mpv,White,Brovst,101 kW (137 HP),Automatic,https://seek4cars.net/biler-til-salg/citroen/e-berlingo/el-comfort-136hk-8g-aut/d4e5a714-2a9b-4f2b-a8bd-539bf9fedfbc
"15,922 EUR (118,800 DKK)",Citroen,C3,1.2 puretech,"22,748 km",2020,Petrol,Hatchback,White,Herlev,61 kW (83 HP),Manual,https://www.bilbasen.dk/brugt/bil/citron/c3/12-puretech-82-limited-5d/6035769
"24,782 EUR (184,900 DKK)",Mercedes Benz,220,,"171,000 km",2013,Diesel,Coupe,Black,Egå,126 kW (171 HP),Automatic,https://www.bilbasen.dk/brugt/bil/mercedes/cla220/22-cdi-amg-line-coup-aut-4d/6088796
"26,806 EUR (200,000 DKK)",Audi,Q5,3.0 TDI Quattro,"178,000 km",2011,Diesel,Suv,Black,Gadstrup,178 kW (242 HP),Automatic,https://www.guloggratis.dk/annonce/643951f1-0f9f-4a02-ab09-0cf69e2a8287
"26,136 EUR (195,000 DKK)",Ford,C-Max,1.5,"80,000 km",2015,Diesel,Mpv,White,Gadstrup,111 kW (151 HP),Automatic,https://www.guloggratis.dk/annonce/5f84180a-33e0-4fe2-96a5-0154e391294e
"8,028 EUR (59,900 DKK)",Kia,Rio,1.1,"235,000 km",2016,Diesel,Wagon,Black,Hemmet,55 kW (75 HP),Manual,https://www.guloggratis.dk/annonce/a2f55c81-ca46-4f2e-87a0-686f6da6afce
"34,847 EUR (259,999 DKK)",Hyundai,Kona,1.0 T-GDi,"36,000 km",2022,Petrol,Crossover,White,Fredericia,89 kW (121 HP),Automatic,https://www.guloggratis.dk/annonce/5b521bde-dcfa-44db-987c-a438aae1764c
"24,112 EUR (179,900 DKK)",Peugeot,Expert,2.0,"70,000 km",2018,Diesel,Van,Gray,Aalborg,134 kW (182 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/expert/l2-2-0-bluehdi-ultimate-eat6-180hk-van-6g-aut/66da7be8-9dd1-4778-80fb-77ebaa5a752a
"33,494 EUR (249,900 DKK)",Hyundai,Tucson,1.6 CRDi,"103,000 km",2020,Diesel,Suv,White,Tørring,101 kW (137 HP),Automatic,https://www.guloggratis.dk/annonce/7e538faa-ef09-4335-86db-cb08676489ff
"16,727 EUR (124,800 DKK)",Seat,Toledo,1.4 TSI,"98,000 km",2015,Petrol,Sedan,Gray,Hedehusene,90 kW (122 HP),Automatic,https://www.bilbasen.dk/brugt/bil/seat/toledo/14-tsi-122-style-dsg-5d/6079846
"44,216 EUR (329,900 DKK)",Audi,Q5,2.0 40 TDI,"196,000 km",2017,Diesel,Suv,White,Varde,141 kW (192 HP),Automatic,https://www.autouncle.dk/en/d/4729451-used-audi-q5-2-0-tdi-190-sport-quattro-s-tr
"8,698 EUR (64,900 DKK)",Fiat,500,1.2,"184,000 km",2016,Petrol,Mini,Red,Holsted,51 kW (69 HP),Manual,https://www.bilbasen.dk/brugt/bil/fiat/500/12-pop-3d/6045133
"17,410 EUR (129,900 DKK)",Renault,Captur,1.5 dCi,"24,000 km",2017,Diesel,Suv,Blue,Aalborg,67 kW (91 HP),Manual,https://www.guloggratis.dk/annonce/f9f345c3-6e1a-4706-8743-e24b1d6b73d8
"29,473 EUR (219,900 DKK)",Peugeot,2008,1.2 puretech,"57,000 km",2021,Diesel,Crossover,Orange,Give,96 kW (131 HP),Automatic,https://www.guloggratis.dk/annonce/96e7186b-ece5-4cac-8b14-a22ab3c522de
"24,098 EUR (179,800 DKK)",Citroen,C4 Spacetourer,1.6 BlueHDI,"157,000 km",2018,Diesel,Mpv,Gray,Vodskov,89 kW (121 HP),Automatic,https://www.bilbasen.dk/brugt/bil/citron/grand-c4-spacetourer/16-bluehdi-120-intensive-eat6-7prs-5d/6061518
"25,452 EUR (189,900 DKK)",Audi,Q2,1.6 TDI,"136,000 km",2017,Diesel,Crossover,Black,Lunderskov,86 kW (117 HP),Automatic,https://seek4cars.net/biler-til-salg/audi/q2/tdi-116-sport-s-tr/cf58c3bf-2268-47b0-8d98-31010d42b004
"11,379 EUR (84,900 DKK)",Hyundai,I20,1.0,"172,000 km",2018,Petrol,Hatchback,White,Holsted,74 kW (101 HP),Manual,https://www.autouncle.dk/en/d/4800044-used-hyundai-i20-1-0-t-gdi-man
"16,070 EUR (119,900 DKK)",Audi,A1,1.6 TDI,"107,000 km",2015,Diesel,Mini,Black,Gadstrup,67 kW (91 HP),Manual,https://www.guloggratis.dk/annonce/83f0a6ec-9332-445a-8291-6538269461f7
"14,716 EUR (109,800 DKK)",Hyundai,I10,1.0,"45,000 km",2020,Petrol,Mini,Blue,Vodskov,49 kW (67 HP),Manual,https://seek4cars.net/biler-til-salg/hyundai/i10/mpi-advanced/eeaa699c-86b3-4320-aed8-74a22ce776d1
"40,866 EUR (304,900 DKK)",Kia,Ev6,,"16,000 km",2022,Electric,Crossover,White,Tørring,126 kW (171 HP),Automatic,https://www.autouncle.dk/en/d/4547425-used-kia-ev6-el-standard-range-170hk-5d-trinl-gear
"31,470 EUR (234,800 DKK)",Citroen,C5 Aircross,1.6,"56,000 km",2021,Hybrid,Suv,White,Vodskov,167 kW (227 HP),Automatic,https://www.autouncle.dk/en/d/4803471-used-citroen-c5-aircross-1-6-hybrid-shine-eat8
"16,056 EUR (119,800 DKK)",Kia,Carens,1.6,"134,000 km",2016,Petrol,Mpv,,Hadsund,100 kW (136 HP),Manual,https://www.guloggratis.dk/annonce/aa294b7b-6a0b-4c0c-97cd-f766468acb64
"48,894 EUR (364,800 DKK)",Kia,Ev6,,50 km,2023,Electric,Crossover,White,Vodskov,170 kW (231 HP),Automatic,https://seek4cars.net/biler-til-salg/kia/ev6/long-range/ac8b8927-b0a4-4a95-9d3f-89d63907b147
"22,718 EUR (169,500 DKK)",Mini,Cooper,1.6,"136,000 km",2014,Petrol,Convertible,,Bredebro,90 kW (122 HP),Manual,https://www.autouncle.dk/en/d/4695260-used-mini-cooper-cabriolet
"28,133 EUR (209,900 DKK)",Audi,Q2,1.4 TFSI,"78,000 km",2018,Petrol,Crossover,White,Tørring,111 kW (151 HP),Manual,https://www.autouncle.dk/en/d/4768551-used-audi-q2-1-4-tfsi-sport-150hk-5d-6g
"24,125 EUR (179,999 DKK)",Audi,Q2,1.0 TFSI,"62,000 km",2018,Petrol,Crossover,White,Fredericia,86 kW (117 HP),Manual,https://www.guloggratis.dk/annonce/bb82cfc1-8af9-47ce-84f1-1e2405b3904f
"20,761 EUR (154,900 DKK)",Peugeot,2008,1.5 bluehdi,"56,000 km",2019,Diesel,Crossover,Gray,Aalborg,74 kW (101 HP),Manual,https://seek4cars.net/biler-til-salg/peugeot/2008-/1-5-bluehdi-prestige-100hk-5d/9a168f46-e0de-48b7-ad11-1141039ccdd3
"60,300 EUR (449,900 DKK)",Tesla,Model S,electro,"85,000 km",2020,Electric,Sedan,Black,Varde,141 kW (192 HP),Automatic,https://www.autouncle.dk/en/d/4797319-used-tesla-model-s-long-range-awd
"30,143 EUR (224,900 DKK)",Peugeot,5008,1.5 bluehdi,"84,000 km",2018,Diesel,Mpv,Gray,Aalborg,96 kW (131 HP),Manual,https://www.bilpriser.dk/car.do?carid=2591754
"10,709 EUR (79,900 DKK)",Opel,Meriva,1.4,"164,000 km",2015,Petrol,Mpv,Beige,Holsted,74 kW (101 HP),Manual,https://www.bilbasen.dk/brugt/bil/opel/meriva/14-limited-5d/6088131
"11,379 EUR (84,900 DKK)",Renault,Captur,0.9 tce,"136,000 km",2013,Petrol,Mini,Black,Horsens,67 kW (91 HP),Manual,https://www.guloggratis.dk/annonce/b53eb275-8c69-47bd-b9fd-65217fddfa17
"11,647 EUR (86,900 DKK)",Toyota,Aygo,1.0,"68,000 km",2018,Petrol,Mini,Red,Aalborg,51 kW (69 HP),Manual,https://www.bilpriser.dk/car.do?carid=2600885
"31,483 EUR (234,900 DKK)",Peugeot,2008,1.2 puretech,"43,000 km",2021,Petrol,Crossover,Red,Aalborg,96 kW (131 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/2008-/1-2-puretech-allure-pack-eat8-130hk-5d-8g-aut/89a3a4a0-4ff3-4c24-a823-8adc2fd5f9f5
"3,605 EUR (26,900 DKK)",Volvo,V50,1.6 D,"372,000 km",2008,Diesel,Wagon,,Køge,81 kW (110 HP),Manual,https://www.bilbasen.dk/brugt/bil/volvo/v50/16-d-kinetic-5d/6098754
"14,596 EUR (108,900 DKK)",Hyundai,I20,1.4,"98,000 km",2016,Petrol,Hatchback,,Ishøj,74 kW (101 HP),Automatic,https://www.bilbasen.dk/brugt/bil/hyundai/i20/14-trend-aut-5d/6022188
"11,392 EUR (85,000 DKK)",Audi,A6,2.7 TDI,"360,000 km",2009,Diesel,Sedan,,Solrød Strand,141 kW (192 HP),Automatic,https://www.bilbasen.dk/brugt/bil/audi/a6/27-tdi-190-avant-multitr-5d/6035364
"44,203 EUR (329,800 DKK)",Ford,Kuga,2.5 turbo,"16,000 km",2023,Petrol,Suv,White,Hundested,167 kW (227 HP),Automatic,https://seek4cars.net/biler-til-salg/ford/kuga/phev-st-line-x-cvt/eeaf1b89-4ce7-47e9-8462-21e3c29f480b
"22,771 EUR (169,900 DKK)",Volkswagen,Touran,1.2 TSI,"141,000 km",2017,Petrol,Mpv,,Kolding,82 kW (112 HP),Manual,https://www.bilbasen.dk/brugt/bil/vw/touran/12-tsi-110-trendline-7prs-5d/6116193
"44,203 EUR (329,800 DKK)",Ford,Kuga,2.5 turbo,"11,000 km",2023,Petrol,Suv,Red,Hundested,167 kW (227 HP),Automatic,https://seek4cars.net/biler-til-salg/ford/kuga/phev-st-line-x-cvt/2ec6131f-80bb-4a7b-8130-f1fd515c1075
"81,745 EUR (609,900 DKK)",Volvo,Xc90,2.0 T8 Twin-Engine,"144,000 km",2019,Diesel,Suv,Gray,Tørring,175 kW (238 HP),Automatic,https://www.guloggratis.dk/annonce/0d4eaeb4-5658-4a13-a5f5-a81bd59595e8
"9,100 EUR (67,900 DKK)",Hyundai,I10,1.0,"92,000 km",2016,Petrol,Mini,,Ishøj,49 kW (67 HP),Manual,https://www.bilbasen.dk/brugt/bil/hyundai/i10/10-go-air-5d/6017298
"37,528 EUR (279,999 DKK)",Volkswagen,Touran,1.5 tsi,"71,000 km",2020,Petrol,Mpv,Black,Bredsten,111 kW (151 HP),Automatic,https://seek4cars.net/biler-til-salg/vw/touran/tsi-150-comfortline-dsg-7prs/e821da73-1865-4c7f-adf0-ccb84217170f
"24,112 EUR (179,900 DKK)",Peugeot,Expert,2.0,"58,000 km",2020,Diesel,Van,Gray,Aalborg,90 kW (122 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/expert/l3-2-0-bluehdi-premium-eat8-122hk-van-8g-aut/2bce30b4-361e-4a69-8873-ddde2a56f56e
"29,473 EUR (219,900 DKK)",Peugeot,Expert,2.0,"21,000 km",2020,Diesel,Van,Gray,Aalborg,90 kW (122 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/expert/l2-2-0-bluehdi-premium-pro-eat8-122hk-van-8g-aut/9c3dcb7e-926a-40a6-b75c-78b8f6e8f5e0
"15,949 EUR (119,000 DKK)",Citroen,C3,1.2 puretech,"68,000 km",2019,Diesel,Hatchback,Green,Give,74 kW (101 HP),Manual,https://www.autouncle.dk/en/d/4547087-used-citroen-c3-1-5-blue-hdi-vtr-sport-start-stop-100hk-5d
"49,591 EUR (369,999 DKK)",Mercedes Benz,E-Class,250,"61,000 km",2022,Diesel,Coupe,White,Fredericia,111 kW (151 HP),Manual,https://www.guloggratis.dk/annonce/33aa32c8-2a20-417a-a712-c000226dc046
"20,091 EUR (149,900 DKK)",Fiat,Ducato,2.3 JTD,"238,000 km",2015,Diesel,Van,White,Horsens,111 kW (151 HP),Manual,https://www.autouncle.dk/en/d/3076519-used-fiat-ducato-35-kolebil-lift-2-3-mjt-150hk-ladv-chas-2015
"5,361 EUR (40,000 DKK)",Alfa Romeo,Mito,1.3,"200,000 km",2011,Diesel,Hatchback,Yellow,Kastrup,63 kW (86 HP),Manual,https://www.bilbasen.dk/brugt/bil/alfa-romeo/mito/13-jtdm-85-distinctive-3d/6099394
"17,290 EUR (129,000 DKK)",Bmw,I3,,"76,250 km",2017,Electric,Hatchback,Black,Gesten,126 kW (171 HP),Automatic,https://www.guloggratis.dk/annonce/c6537eca-377f-46a1-be7d-65f2d9617021
"32,837 EUR (245,000 DKK)",Volkswagen,Polo,2.0,"111,000 km",2018,Petrol,Hatchback,Red,Gadstrup,149 kW (203 HP),Automatic,https://www.guloggratis.dk/annonce/ae39e96e-5132-49f2-81ee-9ddad9e19016
"40,195 EUR (299,900 DKK)",Opel,Grandland X,1.5,"91,000 km",2022,Diesel,Suv,Black,Aalborg,96 kW (131 HP),Automatic,https://seek4cars.net/biler-til-salg/opel/grandland/1-5-bluehdi-elegance-eat8-130hk-5d-8g-aut/f05afc5f-2f26-407a-ac67-cabcf55618b1
"16,941 EUR (126,400 DKK)",Bmw,3 Series,330xi,"256,000 km",2006,Petrol,Sedan,,Næstved,192 kW (261 HP),Automatic,https://www.bilbasen.dk/brugt/bil/bmw/330xi/30-steptr-4d/6097118
"20,768 EUR (154,950 DKK)",Bmw,3 Series,325Ci,"198,000 km",2004,Petrol,Convertible,,Ringkøbing,143 kW (194 HP),Automatic,https://www.bilbasen.dk/brugt/bil/bmw/325ci/25-cabriolet-aut-2d/6061393
"16,740 EUR (124,900 DKK)",Citroen,C4 Cactus,1.2,"91,000 km",2018,Petrol,Hatchback,,Kolding,96 kW (131 HP),Manual,https://www.bilbasen.dk/brugt/bil/citron/c4-cactus/12-puretech-130-iconic-5d/6086868
"20,761 EUR (154,900 DKK)",Nissan,Leaf,Tekna,"18,000 km",2020,Electric,Hatchback,,Kolding,111 kW (151 HP),Automatic,https://www.bilbasen.dk/brugt/bil/nissan/leaf/40-tekna-5d/6104071
"23,710 EUR (176,900 DKK)",Opel,Grandland X,1.2,"101,000 km",2018,Petrol,Suv,,Kolding,96 kW (131 HP),Automatic,https://www.bilbasen.dk/brugt/bil/opel/grandland-x/12-t-130-innovation-aut-5d/6112997
"49,591 EUR (369,999 DKK)",Mercedes Benz,E-Class,250,"102,000 km",2017,Petrol,Coupe,White,Fredericia,137 kW (186 HP),Automatic,https://www.guloggratis.dk/annonce/9d2f69a9-c30c-4b2d-a3e4-d05cbfe8e2d2
"14,716 EUR (109,800 DKK)",Toyota,Auris,1.6 VVT-i,"184,000 km",2017,Petrol,Hatchback,,Hadsund,83 kW (113 HP),Manual,https://www.bilbasen.dk/brugt/bil/toyota/auris/16-d-4d-t4-touring-sports-5d/5974981
"15,948 EUR (118,990 DKK)",Ford,C-Max,1.0,"134,000 km",2018,Petrol,Mpv,,Bagsværd,93 kW (126 HP),Manual,https://www.bilbasen.dk/brugt/bil/ford/c-max/10-scti-125-titanium-5d/6067205
"26,792 EUR (199,900 DKK)",Opel,Mokka,1.2,"10,000 km",2022,Petrol,Crossover,White,Aalborg,74 kW (101 HP),Manual,https://seek4cars.net/biler-til-salg/opel/mokka/1-2-puretech-edition-100hk-5d-6g/72e281c6-473f-4daf-a319-877385a6d479
"12,719 EUR (94,900 DKK)",Mazda,3,2.0 SKYACTIV,"143,000 km",2013,Petrol,Hatchback,Black,Holsted,89 kW (121 HP),Manual,https://www.autouncle.dk/en/d/4800109-used-mazda-3-2-0-skyactiv-g-man
"10,052 EUR (75,000 DKK)",Fiat,500,0.9 TwinAir,"85,000 km",2016,Petrol,Mini,Gray,Odense,59 kW (80 HP),Manual,https://www.guloggratis.dk/annonce/37fd1297-6a06-495b-8bcd-9c3a3a7bd13a
"32,154 EUR (239,900 DKK)",Tesla,Model 3,0.0 long performance range standard,"91,000 km",2020,Electric,Sedan,White,Sulsted,366 kW (498 HP),Automatic,https://usedcars.leaseplan.com/da-dk/tesla-model-3/2115218-dk-tesla-model3.html
"44,230 EUR (329,999 DKK)",Mercedes Benz,C-Class,200 D,"125,000 km",2017,Petrol,Coupe,White,Fredericia,182 kW (248 HP),Automatic,https://www.guloggratis.dk/annonce/37dc55a8-2b92-4f4e-8255-79bf50f10c56
"28,130 EUR (209,880 DKK)",Hyundai,Bayon,1.2 mpi,"3,000 km",2023,Petrol,Suv,Black,Frederikssund,62 kW (84 HP),Manual,https://seek4cars.net/biler-til-salg/hyundai/bayon/1-2-mpi-essential-komfort-84hk-5d/b4e945e5-92c0-4e8f-84ce-3e48f6075990
