Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Ford,Mondeo,2.0 EcoBlue,2021,Diesel,Wagon,Gray,Formia,Automatic,https://www.trova-automobile.it/auto/annuncio/ford-mondeo-20-ecoblue-150-cv-automatic-diesel/1/20540892,6,19900,107000,111.0,Italy
Audi,A4,2.0 TDI quattro,2017,Diesel,Wagon,Blue,San Severino Marche,Manual,https://www.trova-automobile.it/auto/annuncio/audi-a4-avant-20-tdi-190-quattro-s-line-hud-navi-diesel/1/20285562,6,18400,157000,141.0,Italy
Volkswagen,Passat,2.0 TDI SCR,2020,Diesel,Wagon,Gray,Rezzato,Automatic,https://www.trova-automobile.it/auto/annuncio/volkswagen-passat-20-tdi-dsg-executive-evo-cockpit-camera-navi-led-diesel/1/20532119,6,23900,149000,111.0,Italy
Audi,A6,2.7 TDI V6 Quattro TipTronic,2006,Diesel,Wagon,Black,Roma,Automatic,https://www.trova-automobile.it/auto/annuncio/audi-a6-27-v6-tdi-quattro-advanced-tiptronic-diesel/1/20469602,4,6499,89000,134.0,Italy
Mazda,Cx-30,2.0,2019,Petrol,Crossover,Red,Modena,Automatic,https://www.trova-automobile.it/auto/annuncio/mazda-cx-30-20l-skyactiv-x-m-hybrid-exclusive-aut-elettricabenzina/1/20530329,6,22779,37862,134.0,Italy
Suzuki,S-Cross,1.6 DDiS,2017,Diesel,Crossover,Black,Avellino,Automatic,https://www.trova-automobile.it/auto/annuncio/suzuki-s-cross-16-ddis-startstop-4wd-all-grip-cool-diesel/1/20307518,6,14690,119999,89.0,Italy
Hummer,H2,6.0,2006,LPG,Suv,Black,Telgate,Automatic,https://www.trova-automobile.it/auto/annuncio/hummer-h2-60-v8-suv-platinum-luxury-benzinagpl/1/20317012,4,40300,88850,240.0,Italy
Maserati,Levante,3.0,2020,Petrol,Suv,Black,Roma,Automatic,https://www.trova-automobile.it/auto/annuncio/maserati-levante-v6-awd-gransport-q4-all-in-black-benzina/1/20366236,6,54900,86000,260.0,Italy
Citroen,C4 Spacetourer,1.6 BlueHDI,2019,Diesel,Mpv,Red,Arco,Manual,https://www.autoscout24.it/annunci/citroen-grand-c4-spacetourer-1-5bluehdi-130cv-navi-pdc-unipro-iva-deducibile-diesel-rosso-d7563c93-4d2a-4c9f-a332-9a4409803c8e,6,17900,50000,97.0,Italy
Bmw,7 Series,730d,2018,Diesel,Sedan,Black,Rezzato,Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-730-d-xdrive-eccelsa-msport-360cam-tetto-gesture-acc-diesel/1/20531851,6,36900,250000,197.0,Italy
Land Rover,Range Rover Sport,3.0 TDV6,2017,Diesel,Suv,Gray,Follonica,Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-sport-30-tdv6-hse-dynamic-diesel/1/20306984,6,28500,192400,185.0,Italy
Land Rover,Range Rover Sport,3.0 TDV6,2017,Diesel,Suv,Blue,San Benedetto Del Tronto,Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-sport-30-tdv6-hse-dynamic-edition-black-diesel/1/20544437,6,41500,109000,185.0,Italy
Jeep,Grand Cherokee,3.0 crd,2011,Diesel,Suv,Black,Casalpusterlengo,Automatic,https://www.trova-automobile.it/auto/annuncio/jeep-grand-cherokee-30-crd-241-cv-limited-diesel/1/20336545,5,16800,102900,179.0,Italy
Mitsubishi,Outlander,2.0,2003,Petrol,Suv,Black,Leno,Manual,https://www.trova-automobile.it/auto/annuncio/mitsubishi-outlander-20i-16v-4wd-sport-benzina/1/20534020,3,6900,78200,101.0,Italy
Porsche,Macan,2.0,2021,Petrol,Suv,Black,Brescia,Automatic,https://www.trova-automobile.it/auto/annuncio/porsche-macan-20pdk-blackedition-tetcam-21navi-tel-cruisefull-benzina/1/20425499,6,61900,65000,182.0,Italy
Porsche,Macan,2.0,2021,Petrol,Suv,Gray,Padova,Automatic,https://www.cuboauto.it/annunci/auto-usata-porsche-macan-8184590.html,6,69000,59900,182.0,Italy
Volkswagen,Touareg,5.0 TDI,2016,Diesel,Suv,Blue,Roma,Automatic,https://www.trova-automobile.it/auto/annuncio/volkswagen-touareg-30-tdi-tiptronic-bluemotion-techn-executive-diesel/1/20353388,6,24900,97500,180.0,Italy
Nissan,X-Trail,1.6,2016,Diesel,Suv,Black,Prato,Automatic,https://www.trova-automobile.it/auto/annuncio/nissan-x-trail-16-dci-130cv-4wd-tekna-7-posti-tetto-ap-telec-diesel/1/20546939,6,19800,97035,97.0,Italy
Land Rover,Evoque,2.2,2014,Diesel,Suv,Gray,Magione,Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-22-td4-5p-prestige-finanziabile-autocarro-diesel/1/20489962,6,12000,237734,111.0,Italy
Audi,Q3,2.0 35 TDI,2022,Diesel,Crossover,Gray,Verona,Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q3-35-tdi-s-tronic-s-line-edition-black-pack-diesel/1/20537038,6,39500,37000,111.0,Italy
Audi,Q3,1.5 35 TFSI,2022,Petrol,Crossover,Gray,Savigliano,Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q3-spb-sportback-35tfsi-stronic-s-line-18sline-hybrid-benzina/1/20318709,6,37990,29980,111.0,Italy
Audi,Q3,1.5 35 TFSI,2022,Petrol,Crossover,White,Savigliano,Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q3-spb-sportback-35tfsi-stronic-s-line-18sline-hybrid-benzina/1/20318736,6,37990,29970,111.0,Italy
Audi,Q3,2.0 35 TDI,2022,Diesel,Crossover,Black,Alcamo,Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q3-35-tdi-s-tronic-s-line-edition-diesel/1/20331673,6,42990,26000,111.0,Italy
Bmw,X1,2.0 xdrive,2021,Diesel,Suv,Gray,Roma,Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-x1-xdrive-steptronic-diesel/1/20307678,6,32900,24058,111.0,Italy
Bmw,X1,2.0 xdrive,2010,Diesel,Suv,Black,Rezzato,Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-x1-xdrive23da-futura-navi-tetto-panorama-camera-full-diesel/1/20531862,5,10900,179000,150.0,Italy
Audi,Tt,2.0 tfsi,2015,Petrol,Coupe,Gray,Parma,Automatic,https://www.trova-automobile.it/auto/annuncio/audi-tt-coupe-20-tfsi-quattro-s-tronic-s-line-sline-benzina/1/20428207,6,29900,85000,171.0,Italy
Land Rover,Evoque,2.2,2015,Diesel,Suv,Beige,Firenze,Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-22-td4-5pautomatic-awd-diesel/1/20536096,6,16900,166000,111.0,Italy
Peugeot,2008,1.5 bluehdi,2020,Diesel,Crossover,Bronse,Benevento,Automatic,https://www.trova-automobile.it/auto/annuncio/peugeot-2008-bluehdi-130-ss-eat8-gt-line-diesel/1/20491423,6,21700,37730,97.0,Italy
Hyundai,Tucson,1.6 CRDi,2021,Diesel,Suv,Gray,Favara,Manual,https://www.trova-automobile.it/auto/annuncio/hyundai-tucson-16-crdi-xtech-diesel/1/20491273,6,23900,98700,86.0,Italy
