Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"14,900 EUR",Citroen,C3,1.6,"56,060 km",2022,Diesel,Hatchback,Gray,Madrid,76 kW (103 HP),Manual,https://coches.km77.com/citroen/c3/en-madrid/2404160/se-vende-citroen-c3-bluehdi-75kw-100cv-ss-shine-2022-14900-eur
"43,500 EUR",Mercedes Benz,Glc-Class,,"109,891 km",2017,Electric,Suv,Blue,Lugo,152 kW (207 HP),Automatic,https://coches.km77.com/mercedes-benz/glc/en-coruna/2380667/se-vende-mercedes-benz-glc-glc-220-d-4matic-2017-43500-eur
"15,950 EUR",Škoda,Octavia,2.0,"126,000 km",2019,Diesel,Wagon,Red,Torrejón De Ardoz,150 kW (204 HP),Automatic,https://coches.km77.com/skoda/octavia/en-madrid/2400621/se-vende-skoda-octavia-combi-20tdi-cr-style-dsg-110kw-2019-15950-eur
"25,900 EUR",Kia,Sportage,1.6 GDi,"29,186 km",2019,Petrol,Crossover,Gray,Lugo,101 kW (137 HP),Manual,https://coches.km77.com/kia/sportage/en-coruna/2361459/se-vende-kia-sportage-16-crdi-100kw-gt-line-xtreme-4x2-2019-25900-eur
"19,900 EUR",Nissan,Qashqai,1.3 DIG-T,"5,000 km",2021,Hybrid,Crossover,Black,Sabadell,140 kW (190 HP),Manual,https://coches.km77.com/nissan/qashqai/en-barcelona/2403102/se-vende-nissan-qashqai-dig-t-103kw-140cv-mhev-4x2-visia-2021-19900-eur
"10,450 EUR",Fiat,Tipo,1.3,"153,787 km",2019,Diesel,Hatchback,Gray,Parla,95 kW (129 HP),Manual,https://coches.km77.com/fiat/tipo/en-madrid/2404175/se-vende-fiat-tipo-5p-13-multijet-70kw-95cv-lounge-2019-10450-eur
"23,400 EUR",Honda,Cr-V,1.5,"104,655 km",2019,Petrol,Suv,Brown,Barcelona,129 kW (175 HP),Manual,https://coches.km77.com/honda/cr-v/en-barcelona/2303378/se-vende-honda-cr-v-15-vtec-turbo-173cv-elegance-5p-2019-23400-eur
"10,950 EUR",Seat,Leon,1.6 TDI,"211,000 km",2019,Diesel,Hatchback,Gray,Torrejón De Ardoz,115 kW (156 HP),Manual,https://coches.km77.com/seat/leon/en-madrid/2402786/se-vende-seat-leon-leon-st-16tdi-cr-samps-style-115-2019-10950-eur
"19,400 EUR",Mazda,2,1.5,"9,681 km",2022,Petrol,Mini,Red,Barcelona,90 kW (122 HP),Manual,https://coches.km77.com/mazda/2/en-barcelona/2294999/se-vende-mazda-2-15-e-skyactiv-g-90cv-homura-5p-2022-19400-eur
"25,500 EUR",Hyundai,Tucson,1.6 CRDi,"22,661 km",2021,Diesel,Suv,White,Madrid,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-madrid/2391278/se-vende-hyundai-tucson-16-crdi-85kw-115cv-klass-2021-25500-eur
"14,800 EUR",Hyundai,I10,1.0,"10,630 km",2023,Petrol,Mini,White,Barcelona,49 kW (67 HP),Manual,https://coches.km77.com/hyundai/i10/en-barcelona/2400560/se-vende-hyundai-i10-10-mpi-klass-2023-14800-eur
"29,500 EUR",Cupra,Formentor,1.5 tsi,"11,632 km",2023,Petrol,Crossover,White,Madrid,149 kW (203 HP),Automatic,https://coches.km77.com/cupra/formentor/en-coruna/2401186/se-vende-cupra-formentor-15-tsi-110kw-150-cv-dsg-2023-29500-eur
"32,490 EUR",Cupra,Formentor,1.5 tsi,"10,639 km",2023,Petrol,Crossover,White,Sabadell,111 kW (151 HP),Automatic,https://coches.km77.com/cupra/formentor/en-barcelona/2333006/se-vende-cupra-formentor-15-tsi-110kw-150-cv-dsg-2023-32490-eur
"13,150 EUR",Citroen,C4 Cactus,1.2,"127,856 km",2019,Diesel,Hatchback,White,Parla,100 kW (136 HP),Manual,https://coches.km77.com/citroen/c4-cactus/en-madrid/2382164/se-vende-citroen-c4-cactus-bluehdi-73kw-100cv-shine-2019-13150-eur
"64,800 EUR",Bmw,8 Series,840d xDrive,"79,084 km",2019,Diesel,Coupe,Gray,Madrid,320 kW (435 HP),Automatic,https://coches.km77.com/bmw/serie-8/en-madrid/2360880/se-vende-bmw-serie-8-840-d-m-sport-xdrive-320cv-2019-64800-eur
"11,990 EUR",Hyundai,I40,1.7 CRDi,"100,000 km",2013,Diesel,Wagon,Black,Girona,136 kW (185 HP),Manual,https://coches.km77.com/hyundai/i40/en-barcelona/2377689/se-vende-hyundai-i40-17-crdi-136cv-style-nav-2013-11990-eur
"10,500 EUR",Opel,Meriva,1.7 CDTi,"106,868 km",2012,Diesel,Mpv,White,Pontevedra,110 kW (150 HP),Manual,https://coches.km77.com/opel/meriva/en-coruna/2380692/se-vende-opel-meriva-17-cdti-110-cv-design-edition-2012-10500-eur
"17,990 EUR",Nissan,Qashqai,1.2,"88,572 km",2016,Petrol,Crossover,Gray,Girona,85 kW (116 HP),Automatic,https://coches.km77.com/nissan/qashqai/en-barcelona/2305289/se-vende-nissan-qashqai-12-115cv-edc-tekna-auto-2016-17990-eur
