Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Opel,Astra,1.8,2000,Petrol,Wagon,Silver,Częstochowa,Manual,https://automotodeal.pl/astra/opel-astra-18-16v-opc-line-skora-szyber-klima-alu-125ps-z-niemiec.html,3,1467.4,227000,91.0,Poland
Volvo,V60,2.4,2012,Diesel,Wagon,Blue,Nowy Sącz,Automatic,https://automotodeal.pl/v60/volvo-v60-full-wersja-radar-tempomat-aktywny-bezwypadkowy-4x4-awd-summum.html,5,10826.1,260000,158.0,Poland
Infiniti,Q50,2.0,2018,Petrol,Sedan,Black,Grójec,Automatic,https://automotodeal.pl/osobowe/infiniti-q50-bruttoinfiniti-q50-17-20-20t-sport-tech-aut.html,6,19352.43,83968,155.0,Poland
Lancia,Delta,1.9,2009,Diesel,Hatchback,Red,Częstochowa,Automatic,https://automotodeal.pl/delta/lancia-delta-19d-100procentbezwypadkowy-stan-idealny-serwisowany-z-niemiec-oplacony-1wl.html,5,4785.610000000001,148277,139.0,Poland
Hyundai,Ix35,2.0,2010,Petrol,Crossover,Black,Zgierz,Automatic,https://automotodeal.pl/ix35/hyundai-ix35-20-16v-bogate-wyposazenie-gwarancja.html,5,8295.18,172000,119.0,Poland
Volvo,Xc60,2.0,2019,Diesel,Crossover,Black,Otmuchów,Automatic,https://automotodeal.pl/xc-60/volvo-xc-60-inscription-nawi-panorama-ful-led-skora-grzane-fotele-alusy-19-zamiana.html,6,31649.15,142263,139.0,Poland
Peugeot,3008,1.6,2011,Petrol,Crossover,Silver,Chmielnik,Manual,https://automotodeal.pl/3008/peugeot-3008-16t-156km--benzynka--navi--climatronic--parktronic--super-stan-.html,5,5508.7300000000005,177214,114.0,Poland
Jeep,Renegade,1.4,2017,Petrol,Crossover,Red,Grójec,Automatic,https://automotodeal.pl/renegade/jeep-renegade-oferta-do-1910-brutto-jeep-renegade-14-multiair-limited-4wd-sands.html,6,13016.85,105300,124.0,Poland
Ford,S-Max,2.0,2012,Petrol,Mpv,White,Kościerzyna,Automatic,https://automotodeal.pl/i-2006-2015/ford-s-max-20-benz-240km-navi-xenon-ledy-panorama-dach-super-stan-oplacony.html,5,10634.51,130898,176.0,Poland
Chrysler,200,2.4,2015,Petrol,Sedan,Gray,Gdynia,Automatic,https://automotodeal.pl/chrysler/chrysler-200-24i-navi-skora---bardzo-zadbany--gwarancja-raty-zamiana.html,6,11272.76,118000,128.0,Poland
Audi,A7,3.0,2015,Diesel,Sedan,Bronse,Kraków,Automatic,https://automotodeal.pl/a7/audi-a7-320-km-bezwypadkowa-salon-pl-i-wlasciciel-akt-tempomat-masaze-tv.html,6,35626.54,229000,235.0,Poland
Toyota,Corolla,1.8,2020,LPG,Wagon,White,Grójec,Automatic,https://automotodeal.pl/corolla/toyota-corolla-lpgoferta-do-1910bruttotoyota-corolla-kombi-18-hybrid-gpf-active.html,6,14718.62,23844,72.0,Poland
Volvo,V50,2.0 D,2007,Diesel,Wagon,Gray,Sokołów Podlaski,Manual,https://automotodeal.pl/v50/volvo-v50-volvo-v50-lift-20d-136km-xenon-skora-nawigacja-oplacone-gwarancja.html,4,3169.17,299778,99.0,Poland
Opel,Meriva,1.7 CDTi,2012,Diesel,Mpv,Gray,Błonie,Manual,https://automotodeal.pl/meriva/opel-meriva-oplacona-17-diesel-110km-polskora.html,5,5062.070000000001,183000,80.0,Poland
Volvo,V50,2.0 D,2008,Diesel,Wagon,Gray,Sokołów Podlaski,Manual,https://automotodeal.pl/v50/volvo-v50-volvo-v50-lift-20d-136km-2008r-skora-oplacony-gwarancja-alu-hak-.html,4,3169.17,290000,99.0,Poland
Opel,Astra,1.0,2018,Petrol,Hatchback,Black,Gdańsk,Automatic,https://automotodeal.pl/astra/opel-astra-opel-astra-k-10-enjoy-szyberdach.html,6,11676.87,37983,77.0,Poland
