Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Volvo,V50,2.4,2024,Diesel,Wagon,Silver,Uppsala,Automatic,https://www.bytbil.com/uppsala-lan/personbil-v50-2-4-momentum-170hk-kamrem-bytt-100078-17566685,6,7155.0,189480,125.0,Sweden
Bmw,3 Series,320d,2019,Diesel,Sedan,Black,Norrköping,Automatic,https://www.bytbil.com/ostergotlands-lan/personbil-320-d-xdrive-sedan-steptronic-m-sport-euro-6-10725-17339349,6,31311.3,81750,140.0,Sweden
Volkswagen,Scirocco,1.1,2014,Petrol,Coupe,Black,Falun,Manual,https://bilweb.se/dalarnas-lan/volkswagen-scirocco-1-4-tsi-premium-160h-m-varm-nybesiktigad-2014-sportkupe-10750121,6,9842.0,147000,119.0,Sweden
Volkswagen,Touareg,3.0 TDI,2019,Diesel,Suv,White,Skellefteå,Automatic,https://www.bytbil.com/vasterbottens-lan/personbil-touareg-3-0-v6-4m-r-line-286hk-navi-d-varm-kamera-100222-17122311,6,46469.0,88940,213.0,Sweden
Kia,Ceed,1.6 CRDi,2016,Diesel,Hatchback,Black,Eskilstuna,Manual,https://www.bytbil.com/sodermanlands-lan/personbil-ceed-ceed-sw-1-6-crdi-gt-line-euro-6-drag-navi-bakkamera-6595-17444387,6,10289.0,156000,101.0,Sweden
Volvo,Xc60,2.0 RECHARGE T8,2019,Hybrid,Crossover,White,Goteborg,Automatic,https://bilweb.se/vastra-gotalands-lan/volvo-xc60-recharge-t8-awd-inscription-se-utr-2019-suv-10752957,6,33941.0,128000,225.0,Sweden
Škoda,Fabia,1.6,2010,Petrol,Sedan,Brown,Uppsala,Automatic,https://www.bytbil.com/uppsala-lan/personbil-fabia-1-6-automatny-besiktigadny-servad2brukare-100286-17538404,5,5812.0,201900,77.0,Sweden
Land Rover,Discovery,3.0 TDV6,2018,Diesel,Suv,Black,Stockholm,Automatic,https://www.blocket.se/annons/1001116533,6,40290.0,97000,190.0,Sweden
Volvo,Xc90,2.0 T8,2021,Hybrid,Suv,Black,Svarta,Semi Automatic,https://www.bytbil.com/sodermanlands-lan/personbil-xc90-recharge-t8-r-des-pro-edt-7-saten-1932-17561156,6,53643.0,95300,290.0,Sweden
Land Rover,Range Rover,3.0,2013,Diesel,Suv,Black,Knivsta,Automatic,https://www.bytbil.com/uppsala-lan/personbil-range-rover-vogue-autobiography-258hk-ranta-6-95-11092-17239869,5,34451.0,167720,183.0,Sweden
Peugeot,5008,1.6 HDi,2010,Diesel,Mpv,Black,Helsingborg,Automatic,https://www.blocket.se/annons/1000959532,5,5211.299999999999,240000,80.0,Sweden
Nissan,Qashqai,1.5 dCi,2019,Diesel,Crossover,White,Goteborg,Automatic,https://www.blocket.se/annons/1000868440,6,16531.0,124560,86.0,Sweden
Volvo,Xc60,2.0 Recharge T6,2021,Hybrid,Crossover,Black,Stockholm,Automatic,https://bilweb.se/stockholms-lan/volvo-xc60-t6-awd-recharge-r-design-h-k-pano-2021-suv-10762942,6,41186.0,49320,188.0,Sweden
Kia,Niro,1.6,2018,Electric,Suv,White,Ljungby,Automatic,https://bilweb.se/kronobergs-lan/kia-niro-phev-advance-plus-2-dct-2018-2018-suv-10761126,6,18295.0,103000,78.0,Sweden
Mazda,Cx-60,3.3,2023,Hybrid,Suv,Black,Linköping,Automatic,https://www.blocket.se/annons/1000251181,6,47284.0,19000,187.0,Sweden
Nissan,Qashqai,1.6,2014,Diesel,Crossover,White,Stockholm,Automatic,https://www.bytbil.com/stockholms-lan/personbil-qashqai-1-6-dci-tekna-panorama-360-hellader-100538-17427147,6,13871.0,135000,96.0,Sweden
Bmw,5 Series,540i,2018,Diesel,Sedan,Brown,Örebro,Automatic,https://bilweb.se/orebro-lan/bmw-540-d-xdrive-m-sport-innovation-varmare-drag-2018-sedan-10751046,6,34012.0,104310,238.0,Sweden
Volkswagen,Tiguan Allspace,2.0 TDI,2020,Diesel,Crossover,White,Falun,Automatic,https://bilweb.se/dalarnas-lan/volkswagen-tiguan-allspace-2-0-tdi-190-4m-dsg-r-line-7-sits-2020-suv-10543032,6,33941.0,58630,141.0,Sweden
Renault,Clio,1.0 tce,2018,Petrol,Sedan,Black,Östersund,Manual,https://www.bytbil.com/jamtlands-lan/personbil-clio-0-9-tce-euro-6-sov-m-varm-pdc-bluetooth-9008-17562097,6,9761.0,76580,67.0,Sweden
Renault,Clio,0.9 tce,2019,Petrol,Sedan,White,Nyköping,Manual,https://bilweb.se/sodermanlands-lan/renault-clio-tce-navi-carplay-bluetooth-sensorer-2019-halvkombi-10756196,6,11185.0,30260,56.0,Sweden
Mazda,3,1.8,2018,Diesel,Hatchback,White,Halmstad,Automatic,https://www.blocket.se/annons/1000875526,6,13871.0,122700,111.0,Sweden
Lincoln,Navigator,5.6,2016,Petrol,Suv,Black,Helsingborg,Automatic,https://www.blocket.se/annons/1000332002,6,33126.0,160600,279.0,Sweden
Peugeot,508,2.0 HDi,2011,Diesel,Sedan,Black,Falun,Automatic,https://bilweb.se/dalarnas-lan/peugeot-508-sw-2-0-hdi-varm-panorama-automat-nybesik-2011-kombi-10624221,5,7155.0,236000,121.0,Sweden
Peugeot,508,1.6 HDi,2011,Diesel,Sedan,Black,Falun,Automatic,https://www.bytbil.com/dalarnas-lan/personbil-508-1-6-e-hdi-sedandragkrokmotorvarmareautomat-9908-17566354,5,8050.0,137000,82.0,Sweden
Peugeot,Partner,1.6,2015,Diesel,Pickup,White,Stockholm,Manual,https://www.blocket.se/annons/1000910802,6,7146.0,193970,85.0,Sweden
Volkswagen,Golf,1.1,2017,Petrol,Sedan,Black,Uppsala,Automatic,https://bilweb.se/uppsala-lan/volkswagen-golf-gte-1-4-tsi-drag-b-kamera-ink-sov-2017-halvkombi-10732141,6,16397.0,118890,111.0,Sweden
Volvo,Xc60,2.0 T5 AWD,2018,Petrol,Crossover,Black,Vallentuna,Automatic,https://www.bytbil.com/stockholms-lan/personbil-xc60-t5-awd-r-design-panorama-backkamera-navi-6147-17377777,6,32230.0,57830,189.0,Sweden
Peugeot,308,1.6 THP,2009,Petrol,Hatchback,White,Kristianstad,Manual,https://www.bytbil.com/skane-lan/personbil-308-sw-1-6-thp-euro-4-serv-bes-100124-17469060,5,3906.2999999999997,192320,110.0,Sweden
Ford,Focus,1.5 TDCi,2016,Diesel,Hatchback,White,Helsingborg,Manual,https://www.bytbil.com/skane-lan/personbil-focus-kombi-1-5-tdci-euro-6-7624-17482238,6,9394.0,109000,70.0,Sweden
Volkswagen,Touran,1.6 TDI,2024,Diesel,Mpv,Blue,Knivsta,Manual,https://www.bytbil.com/stockholms-lan/personbil-touran-1-6-tdi-superdeal-6-95-105hk-100537-17574164,6,8050.0,128640,77.0,Sweden
Volkswagen,Golf,1.1,2024,Petrol,Sedan,Blue,Knivsta,Manual,https://www.bytbil.com/stockholms-lan/personbil-golf-superdeal-6-95-full-r-line-highline-plus-100537-17492493,6,11185.0,169850,103.0,Sweden
Volkswagen,Tiguan,1.4,2021,Hybrid,Crossover,White,Stockholm,Automatic,https://www.bytbil.com/stockholms-lan/personbil-tiguan-ehybrid-plug-in-drag-iq-light-b-kamera-102537-17581680,6,32094.3,51080,110.0,Sweden
